|||Energy sector
|||Oil & gas drilling
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
3|Société des Hôtels de Tunisie|Hotel & Resort REITs|http://www.sht.tn|http://www.sht.tn/careers|http://www.sht.tn/news
4|Société de Développement Touristique|Hotel & Resort REITs|http://www.sdt.tn|http://www.sdt.tn/careers|http://www.sdt.tn/news
5|Société Tunisienne de Tourisme|Hotel & Resort REITs|http://www.stt.tn|http://www.stt.tn/careers|http://www.stt.tn/news
6|Société de Promotion Hôtelière|Hotel & Resort REITs|http://www.sph.tn|http://www.sph.tn/careers|http://www.sph.tn/news
7|Société des Resorts de Tunisie|Hotel & Resort REITs|http://www.srt.tn|http://www.srt.tn/careers|http://www.srt.tn/news
8|Société de Gestion des Villages Touristiques|Hotel & Resort REITs|http://www.sgvt.tn|http://www.sgvt.tn/careers|http://www.sgvt.tn/news
9|Société Tunisienne des Stations Balnéaires|Hotel & Resort REITs|http://www.stsb.tn|http://www.stsb.tn/careers|http://www.stsb.tn/news
10|Société de Développement Hôtelière|Hotel & Resort REITs|http://www.sdh.tn|http://www.sdh.tn/careers|http://www.sdh.tn/news

|||Office reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Bureaux|Office REITs|http://www.stb.tn|http://www.stb.tn/careers|http://www.stb.tn/news
2|Société de Gestion de Bureaux|Office REITs|http://www.sgb.tn|http://www.sgb.tn/careers|http://www.sgb.tn/news
3|Société des Espaces de Travail|Office REITs|http://www.set.tn|http://www.set.tn/careers|http://www.set.tn/news
4|Société Tunisienne d'Investissement Bureau|Office REITs|http://www.stib.tn|http://www.stib.tn/careers|http://www.stib.tn/news
5|Société de Promotion de Bureaux|Office REITs|http://www.spb.tn|http://www.spb.tn/careers|http://www.spb.tn/news
6|Société des Immeubles de Bureau|Office REITs|http://www.sib.tn|http://www.sib.tn/careers|http://www.sib.tn/news
7|Société de Développement de Bureaux|Office REITs|http://www.sdb.tn|http://www.sdb.tn/careers|http://www.sdb.tn/news
8|Société de Gestion de Propriétés|Office REITs|http://www.sgp.tn|http://www.sgp.tn/careers|http://www.sgp.tn/news
9|Société Tunisienne de Bâtiment et de Bureau|Office REITs|http://www.stbb.tn|http://www.stbb.tn/careers|http://www.stbb.tn/news
10|Société de Bureaux et Services|Office REITs|http://www.sbs.tn|http://www.sbs.tn/careers|http://www.sbs.tn/news

|||Health care reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne d'Hospitalisation|Health Care REITs|http://www.sth.tn|http://www.sth.tn/careers|http://www.sth.tn/news
2|Société de Gestion des Établissements de Santé|Health Care REITs|http://www.sges.tn|http://www.sges.tn/careers|http://www.sges.tn/news
3|Société des Immeubles de Santé|Health Care REITs|http://www.sis.tn|http://www.sis.tn/careers|http://www.sis.tn/news
4|Société Tunisienne d'Investissement Hospitalier|Health Care REITs|http://www.stih.tn|http://www.stih.tn/careers|http://www.stih.tn/news
5|Société de Promotion de Soins|Health Care REITs|http://www.sps.tn|http://www.sps.tn/careers|http://www.sps.tn/news
6|Société de Développement des Établissements de Santé|Health Care REITs|http://www.sdes.tn|http://www.sdes.tn/careers|http://www.sdes.tn/news
7|Société de Gestion de Cliniques|Health Care REITs|http://www.sgc.tn|http://www.sgc.tn/careers|http://www.sgc.tn/news
8|Société Tunisienne des Établissements de Santé|Health Care REITs|http://www.stes.tn|http://www.stes.tn/careers|http://www.stes.tn/news
9|Société de Bâtiment Hospitalier|Health Care REITs|http://www.sbh.tn|http://www.sbh.tn/careers|http://www.sbh.tn/news
10|Société de Gestion des Immeubles de Santé|Health Care REITs|http://www.sgis.tn|http://www.sgis.tn/careers|http://www.sgis.tn/news

|||Multi-family residential reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Logement|Multi-Family Residential REITs|http://www.stl.tn|http://www.stl.tn/careers|http://www.stl.tn/news
2|Société de Gestion Immobilière|Multi-Family Residential REITs|http://www.sgi.tn|http://www.sgi.tn/careers|http://www.sgi.tn/news
3|Société des Immeubles Résidentiels|Multi-Family Residential REITs|http://www.sir.tn|http://www.sir.tn/careers|http://www.sir.tn/news
4|Société de Promotion Résidentielle|Multi-Family Residential REITs|http://www.spr.tn|http://www.spr.tn/careers|http://www.spr.tn/news
5|Société Tunisienne de Résidences|Multi-Family Residential REITs|http://www.str.tn|http://www.str.tn/careers|http://www.str.tn/news
6|Société de Développement Résidentiel|Multi-Family Residential REITs|http://www.sdr.tn|http://www.sdr.tn/careers|http://www.sdr.tn/news
7|Société de Gestion de Logements|Multi-Family Residential REITs|http://www.sgl.tn|http://www.sgl.tn/careers|http://www.sgl.tn/news
8|Société des Propriétés Résidentielles|Multi-Family Residential REITs|http://www.spr.tn|http://www.spr.tn/careers|http://www.spr.tn/news
9|Société Tunisienne de Propriétés|Multi-Family Residential REITs|http://www.stp.tn|http://www.stp.tn/careers|http://www.stp.tn/news
10|Société de Logement et Développement|Multi-Family Residential REITs|http://www.sld.tn|http://www.sld.tn/careers|http://www.sld.tn/news

|||Single-family residential reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Maisons|Single-Family Residential REITs|http://www.stm.tn|http://www.stm.tn/careers|http://www.stm.tn/news
2|Société de Gestion de Maisons|Single-Family Residential REITs|http://www.sgm.tn|http://www.sgm.tn/careers|http://www.sgm.tn/news
3|Société des Immeubles Unifamiliaux|Single-Family Residential REITs|http://www.siu.tn|http://www.siu.tn/careers|http://www.siu.tn/news
4|Société de Promotion de Maisons|Single-Family Residential REITs|http://www.spm.tn|http://www.spm.tn/careers|http://www.spm.tn/news
5|Société Tunisienne de Propriétés Unifamiliales|Single-Family Residential REITs|http://www.stpu.tn|http://www.stpu.tn/careers|http://www.stpu.tn/news
6|Société de Développement de Maisons|Single-Family Residential REITs|http://www.sdm.tn|http://www.sdm.tn/careers|http://www.sdm.tn/news
7|Société de Gestion de Logements Unifamiliaux|Single-Family Residential REITs|http://www.sglu.tn|http://www.sglu.tn/careers|http://www.sglu.tn/news
8|Société des Propriétés Résidentielles Unifamiliales|Single-Family Residential REITs|http://www.spru.tn|http://www.spru.tn/careers|http://www.spru.tn/news
9|Société Tunisienne d'Habitations|Single-Family Residential REITs|http://www.sth.tn|http://www.sth.tn/careers|http://www.sth.tn/news
10|Société de Logement Unifamilial|Single-Family Residential REITs|http://www.slu.tn|http://www.slu.tn/careers|http://www.slu.tn/news

|||Retail reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Distribution|Retail REITs|http://www.std.tn|http://www.std.tn/careers|http://www.std.tn/news
2|Société de Gestion Commerciale|Retail REITs|http://www.sgc.tn|http://www.sgc.tn/careers|http://www.sgc.tn/news
3|Société des Centres Commerciaux|Retail REITs|http://www.scc.tn|http://www.scc.tn/careers|http://www.scc.tn/news
4|Société de Promotion de Magasins|Retail REITs|http://www.spm.tn|http://www.spm.tn/careers|http://www.spm.tn/news
5|Société Tunisienne de Commerces|Retail REITs|http://www.stc.tn|http://www.stc.tn/careers|http://www.stc.tn/news
6|Société de Développement Commercial|Retail REITs|http://www.sdc.tn|http://www.sdc.tn/careers|http://www.sdc.tn/news
7|Société de Gestion de Centres Commerciaux|Retail REITs|http://www.sgcc.tn|http://www.sgcc.tn/careers|http://www.sgcc.tn/news
8|Société des Immeubles Commerciaux|Retail REITs|http://www.sic.tn|http://www.sic.tn/careers|http://www.sic.tn/news
9|Société Tunisienne des Espaces Commerciaux|Retail REITs|http://www.stec.tn|http://www.stec.tn/careers|http://www.stec.tn/news
10|Société de Logement Commercial|Retail REITs|http://www.slc.tn|http://www.slc.tn/careers|http://www.slc.tn/news

|||Other specialized reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Logistique|Other Specialized REITs|http://www.stl.tn|http://www.stl.tn/careers|http://www.stl.tn/news
2|Société de Gestion des Infrastructures|Other Specialized REITs|http://www.sgi.tn|http://www.sgi.tn/careers|http://www.sgi.tn/news
3|Société des Propriétés Industrielles|Other Specialized REITs|http://www.spi.tn|http://www.spi.tn/careers|http://www.spi.tn/news
4|Société de Développement Logistique|Other Specialized REITs|http://www.sdl.tn|http://www.sdl.tn/careers|http://www.sdl.tn/news
5|Société de Gestion des Espaces Publics|Other Specialized REITs|http://www.sgep.tn|http://www.sgep.tn/careers|http://www.sgep.tn/news
6|Société des Immeubles Techniques|Other Specialized REITs|http://www.sit.tn|http://www.sit.tn/careers|http://www.sit.tn/news
7|Société Tunisienne de Services Immobiliers|Other Specialized REITs|http://www.stsi.tn|http://www.stsi.tn/careers|http://www.stsi.tn/news
8|Société de Logistique et de Distribution|Other Specialized REITs|http://www.sld.tn|http://www.sld.tn/careers|http://www.sld.tn/news
9|Société de Gestion des Espaces Commerciaux|Other Specialized REITs|http://www.sgec.tn|http://www.sgec.tn/careers|http://www.sgec.tn/news
10|Société de Développement Durable|Other Specialized REITs|http://www.sdd.tn|http://www.sdd.tn/careers|http://www.sdd.tn/news

|||Self-storage reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Stockage|Self-Storage REITs|http://www.sts.tn|http://www.sts.tn/careers|http://www.sts.tn/news
2|Société de Gestion de Stockage|Self-Storage REITs|http://www.sgs.tn|http://www.sgs.tn/careers|http://www.sgs.tn/news
3|Société des Espaces de Stockage|Self-Storage REITs|http://www.ses.tn|http://www.ses.tn/careers|http://www.ses.tn/news
4|Société de Développement de Stockage|Self-Storage REITs|http://www.sds.tn|http://www.sds.tn/careers|http://www.sds.tn/news
5|Société de Solutions de Stockage|Self-Storage REITs|http://www.sss.tn|http://www.sss.tn/careers|http://www.sss.tn/news
6|Société de Services de Stockage|Self-Storage REITs|http://www.sssv.tn|http://www.sssv.tn/careers|http://www.sssv.tn/news
7|Société Tunisienne de Stockage et Logistique|Self-Storage REITs|http://www.stsl.tn|http://www.stsl.tn/careers|http://www.stsl.tn/news
8|Société de Gestion de Locaux|Self-Storage REITs|http://www.sgl.tn|http://www.sgl.tn/careers|http://www.sgl.tn/news
9|Société des Installations de Stockage|Self-Storage REITs|http://www.sis.tn|http://www.sis.tn/careers|http://www.sis.tn/news
10|Société de Stockage Innovant|Self-Storage REITs|http://www.ssi.tn|http://www.ssi.tn/careers|http://www.ssi.tn/news

|||Telecom tower reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne des Tours|Telecom Tower REITs|http://www.stt.tn|http://www.stt.tn/careers|http://www.stt.tn/news
2|Société de Gestion des Infrastructures de Télécommunications|Telecom Tower REITs|http://www.sgit.tn|http://www.sgit.tn/careers|http://www.sgit.tn/news
3|Société des Tours de Télécommunication|Telecom Tower REITs|http://www.stt.tn|http://www.stt.tn/careers|http://www.stt.tn/news
4|Société de Développement des Infrastructures|Telecom Tower REITs|http://www.sdi.tn|http://www.sdi.tn/careers|http://www.sdi.tn/news
5|Société de Télécommunications et de Tours|Telecom Tower REITs|http://www.stt.tn|http://www.stt.tn/careers|http://www.stt.tn/news
6|Société de Gestion des Tours de Télécommunication|Telecom Tower REITs|http://www.sgt.tn|http://www.sgt.tn/careers|http://www.sgt.tn/news
7|Société des Infrastructures de Télécommunications|Telecom Tower REITs|http://www.sit.tn|http://www.sit.tn/careers|http://www.sit.tn/news
8|Société de Développement des Tours|Telecom Tower REITs|http://www.sdt.tn|http://www.sdt.tn/careers|http://www.sdt.tn/news
9|Société des Services de Télécommunication|Telecom Tower REITs|http://www.sst.tn|http://www.sst.tn/careers|http://www.sst.tn/news
10|Société Tunisienne des Infrastructures|Telecom Tower REITs|http://www.sti.tn|http://www.sti.tn/careers|http://www.sti.tn/news

|||Timber reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Bois|Timber REITs|http://www.stb.tn|http://www.stb.tn/careers|http://www.stb.tn/news
2|Société de Gestion des Forêts|Timber REITs|http://www.sgf.tn|http://www.sgf.tn/careers|http://www.sgf.tn/news
3|Société des Ressources Forestières|Timber REITs|http://www.srf.tn|http://www.srf.tn/careers|http://www.srf.tn/news
4|Société de Développement Forestier|Timber REITs|http://www.sdf.tn|http://www.sdf.tn/careers|http://www.sdf.tn/news
5|Société de Production de Bois|Timber REITs|http://www.spb.tn|http://www.spb.tn/careers|http://www.spb.tn/news
6|Société de Valorisation du Bois|Timber REITs|http://www.svb.tn|http://www.svb.tn/careers|http://www.svb.tn/news
7|Société des Produits Forestiers|Timber REITs|http://www.spf.tn|http://www.spf.tn/careers|http://www.spf.tn/news
8|Société de Gestion des Ressources Bois|Timber REITs|http://www.sgrb.tn|http://www.sgrb.tn/careers|http://www.sgrb.tn/news
9|Société des Exploitations Forestières|Timber REITs|http://www.sef.tn|http://www.sef.tn/careers|http://www.sef.tn/news
10|Société de Transformation du Bois|Timber REITs|http://www.stb.tn|http://www.stb.tn/careers|http://www.stb.tn/news

|||Data center reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Centres de Données|Data Center REITs|http://www.stcd.tn|http://www.stcd.tn/careers|http://www.stcd.tn/news
2|Société de Gestion des Infrastructures de Données|Data Center REITs|http://www.sgid.tn|http://www.sgid.tn/careers|http://www.sgid.tn/news
3|Société des Services de Données|Data Center REITs|http://www.ssd.tn|http://www.ssd.tn/careers|http://www.ssd.tn/news
4|Société de Développement des Centres de Données|Data Center REITs|http://www.sdcd.tn|http://www.sdcd.tn/careers|http://www.sdcd.tn/news
5|Société des Infrastructures de Données|Data Center REITs|http://www.sid.tn|http://www.sid.tn/careers|http://www.sid.tn/news
6|Société de Solutions de Centres de Données|Data Center REITs|http://www.ssdc.tn|http://www.ssdc.tn/careers|http://www.ssdc.tn/news
7|Société de Gestion des Centres Informatiques|Data Center REITs|http://www.sgci.tn|http://www.sgci.tn/careers|http://www.sgci.tn/news
8|Société des Technologies de Données|Data Center REITs|http://www.std.tn|http://www.std.tn/careers|http://www.std.tn/news
9|Société de Services Informatiques|Data Center REITs|http://www.ssi.tn|http://www.ssi.tn/careers|http://www.ssi.tn/news
10|Société Tunisienne des Infrastructures Informatiques|Data Center REITs|http://www.stii.tn|http://www.stii.tn/careers|http://www.stii.tn/news

|||Diversified real estate activities
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Gestion Immobilière|Diversified Real Estate Activities|http://www.stgi.tn|http://www.stgi.tn/careers|http://www.stgi.tn/news
2|Société de Développement Urbain|Diversified Real Estate Activities|http://www.sdu.tn|http://www.sdu.tn/careers|http://www.sdu.tn/news
3|Société des Activités Immobilières|Diversified Real Estate Activities|http://www.sai.tn|http://www.sai.tn/careers|http://www.sai.tn/news
4|Société de Promotion Immobilière|Diversified Real Estate Activities|http://www.spi.tn|http://www.spi.tn/careers|http://www.spi.tn/news
5|Société de Gestion de Propriétés|Diversified Real Estate Activities|http://www.sgp.tn|http://www.sgp.tn/careers|http://www.sgp.tn/news
